location,date,record,date,location,2019_population,total_vaccinations,total_distributed,unused_doses,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
Iowa,2022-05-10,15961,2022-05-10,Iowa,3155070,5144774.0,6688955.0,1548253,2145905.0,62.03,163.06,1957234.0,68.01,212.01,7560.0,3800.0,1204.0,0.77,1205086.0,38.2
Iowa,2022-05-17,15968,2022-05-17,Iowa,3155070,5167193.0,6744355.0,1583263,2147652.0,62.1,163.77,1959357.0,68.07,213.76,7701.0,3341.0,1059.0,0.766,1223736.0,38.79
Iowa,2022-05-24,15975,2022-05-24,Iowa,3155070,5191170.0,6786055.0,1598652,2149751.0,62.17,164.53,1961523.0,68.14,215.08,8553.0,3425.0,1086.0,0.766,1243563.0,39.41
Iowa,2022-05-31,15982,2022-05-31,Iowa,3155070,5207093.0,6837555.0,1630462,2151041.0,62.21,165.04,1962868.0,68.18,216.72,4480.0,3485.0,1105.0,0.762,1256910.0,39.84
Iowa,2022-06-07,15989,2022-06-07,Iowa,3155070,5229256.0,6875455.0,1650634,2153090.0,62.28,165.74,1965031.0,68.24,217.92,7006.0,3166.0,1003.0,0.763,1274933.0,40.41
Iowa,2022-06-14,15996,2022-06-14,Iowa,3155070,5247054.0,6933755.0,1689152,2154748.0,62.33,166.31,1966672.0,68.29,219.77,5447.0,2649.0,840.0,0.757,1289502.0,40.87
Iowa,2022-06-21,16003,2022-06-21,Iowa,3155070,5251360.0,6940355.0,1689854,2155298.0,62.35,166.44,1967207.0,68.31,219.97,2559.0,2489.0,789.0,0.757,1292747.0,40.97
Iowa,2022-06-28,16010,2022-06-28,Iowa,3155070,5262870.0,6994155.0,1731285,2156473.0,62.39,166.81,1968384.0,68.35,221.68,,2076.0,658.0,0.752,1301954.0,41.27
Iowa,2022-07-05,16017,2022-07-05,Iowa,3155070,5277585.0,7056555.0,1778970,2159320.0,62.44,167.27,1969961.0,68.44,223.66,,2102.0,666.0,0.748,1312323.0,41.59
Iowa,2022-07-12,16024,2022-07-12,Iowa,3155070,5290008.0,7078755.0,1788747,2162034.0,62.48,167.67,1971236.0,68.53,224.36,,1775.0,563.0,0.747,1320826.0,41.86
Iowa,2022-07-19,16031,2022-07-19,Iowa,3155070,5302021.0,7161355.0,1859334,2164690.0,62.52,168.05,1972517.0,68.61,226.98,,2059.0,653.0,0.74,1328962.0,42.12
Iowa,2022-07-26,16038,2022-07-26,Iowa,3155070,5316834.0,7234455.0,1917621,2167017.0,62.56,168.52,1973709.0,68.68,229.3,,3566.0,1130.0,0.735,1340298.0,42.48
Iowa,2022-08-02,16045,2022-08-02,Iowa,3155070,5343485.0,7268955.0,1925470,2170462.0,62.63,169.36,1976137.0,68.79,230.39,,3807.0,1207.0,0.735,1361165.0,43.14
Iowa,2022-08-09,16052,2022-08-09,Iowa,3155070,5357159.0,7337855.0,1980696,2172629.0,62.68,169.8,1977466.0,68.86,232.57,,2910.0,922.0,0.73,1371373.0,43.47
Iowa,2022-08-16,16059,2022-08-16,Iowa,3155070,5378641.0,7363455.0,1984814,2175744.0,62.8,170.48,1981351.0,68.96,233.38,,3069.0,973.0,0.73,1386046.0,43.93
Iowa,2022-08-23,16066,2022-08-23,Iowa,3155070,5390146.0,7440455.0,2050309,2177766.0,62.85,170.84,1982814.0,69.02,235.83,,2077.0,658.0,0.724,1394104.0,44.19
Iowa,2022-08-30,16073,2022-08-30,Iowa,3155070,5405191.0,7456155.0,2050964,2180769.0,62.91,171.32,1984740.0,69.12,236.32,,2149.0,681.0,0.725,1404284.0,44.51
Iowa,2022-09-06,16080,2022-09-06,Iowa,3155070,5414988.0,7504855.0,2089867,2182930.0,62.95,171.63,1986231.0,69.19,237.87,,1400.0,444.0,0.722,1410461.0,44.7
Iowa,2022-09-13,16087,2022-09-13,Iowa,3155070,5420812.0,7592555.0,2171743,2184447.0,62.99,171.81,1987296.0,69.24,240.65,,1860.0,590.0,0.714,1413739.0,44.81
Iowa,2022-09-20,16094,2022-09-20,Iowa,3155070,5435034.0,7751655.0,2316621,2186294.0,63.04,172.26,1988957.0,69.29,245.69,,3990.0,1265.0,0.701,1424481.0,45.15
Iowa,2022-09-27,16101,2022-09-27,Iowa,3155070,5465251.0,7856255.0,2391004,2188438.0,63.11,173.22,1991160.0,69.36,249.0,,6770.0,2146.0,0.696,1450351.0,45.97
Iowa,2022-10-04,16108,2022-10-04,Iowa,3155070,5515503.0,7984855.0,2469352,2191239.0,63.2,174.81,1994024.0,69.45,253.08,,7179.0,2275.0,0.691,1494938.0,47.38
Iowa,2022-10-11,16115,2022-10-11,Iowa,3155070,5561980.0,8054655.0,2492675,2193921.0,63.31,176.29,1997361.0,69.54,255.29,,6640.0,2105.0,0.691,1535396.0,48.66
Iowa,2022-10-18,16122,2022-10-18,Iowa,3155070,5607726.0,8181055.0,2573329,2196438.0,63.38,177.74,1999788.0,69.62,259.3,,8462.0,2682.0,0.685,1576198.0,49.96
Iowa,2022-10-25,16129,2022-10-25,Iowa,3155070,5669208.0,8300755.0,2631547,2199732.0,63.49,179.69,2003015.0,69.72,263.09,,8783.0,2784.0,0.683,1631159.0,51.7
Iowa,2022-11-01,16136,2022-11-01,Iowa,3155070,5726180.0,8359055.0,2632875,2202625.0,63.58,181.49,2006040.0,69.81,264.94,,9105.0,2886.0,0.685,1682213.0,53.32
Iowa,2022-11-08,16143,2022-11-08,Iowa,3155070,5791046.0,8540560.0,2749514,2206878.0,63.71,183.55,2010192.0,69.95,270.69,,9267.0,2937.0,0.678,1738674.0,55.11
Iowa,2022-11-15,16150,2022-11-15,Iowa,3155070,5830416.0,8515555.0,2685139,2209508.0,63.79,184.8,2012540.0,70.03,269.9,,6121.0,1940.0,0.685,1773066.0,56.2
Iowa,2022-11-22,16157,2022-11-22,Iowa,3155070,5873842.0,8656755.0,2782913,2212203.0,63.87,186.17,2015052.0,70.12,274.38,,6204.0,1966.0,0.679,1811285.0,57.41
Iowa,2022-11-29,16164,2022-11-29,Iowa,3155070,5907985.0,8693555.0,2785570,2214446.0,63.93,187.25,2017120.0,70.19,275.54,,4878.0,1546.0,0.68,1841117.0,58.35
Iowa,2022-12-06,16171,2022-12-06,Iowa,3155070,5927932.0,8704605.0,2776673,2215894.0,63.98,187.89,2018502.0,70.23,275.89,,3146.0,997.0,0.681,1858234.0,58.9
Iowa,2022-12-13,16178,2022-12-13,Iowa,3155070,5950297.0,8731035.0,2780738,2217510.0,64.03,188.59,2020057.0,70.28,276.73,,3813.0,1209.0,0.682,1877428.0,59.51
Iowa,2022-12-20,16185,2022-12-20,Iowa,3155070,5977707.0,8847555.0,2869848,2219304.0,64.08,189.46,2021646.0,70.34,280.42,,3916.0,1241.0,0.676,1901455.0,60.27
Iowa,2022-12-27,16192,2022-12-27,Iowa,3155070,5994134.0,8895035.0,2900901,2220667.0,64.11,189.98,2022827.0,70.38,281.93,,2831.0,897.0,0.674,1915338.0,60.71
Iowa,2023-01-03,16199,2023-01-03,Iowa,3155070,6014512.0,8902275.0,2887763,2221926.0,64.15,190.63,2024038.0,70.42,282.16,,2911.0,923.0,0.676,1933246.0,61.27
Iowa,2023-01-10,16206,2023-01-10,Iowa,3155070,6030961.0,8917495.0,2886534,2223325.0,64.19,191.15,2025379.0,70.47,282.64,,2350.0,745.0,0.676,1946955.0,61.71
Iowa,2023-01-17,16213,2023-01-17,Iowa,3155070,6044165.0,9025675.0,2981510,2224545.0,64.23,191.57,2026589.0,70.51,286.07,,1886.0,598.0,0.67,1957729.0,62.05
Iowa,2023-01-24,16214,2023-01-18,Iowa,3155070,6056723.0,9036465.0,2979742,2225691.0,64.26,191.97,2027566.0,70.54,286.41,,1794.0,569.0,0.67,1968164.0,62.38
Kansas,2021-01-12,16215,2021-01-12,Kansas,2913314,78268.0,193175.0,114907,53988.0,0.33,2.69,9577.0,1.85,6.63,,,,0.405,,
Kansas,2021-01-19,16222,2021-01-19,Kansas,2913314,118434.0,263175.0,175525,101824.0,0.54,4.07,15602.0,3.5,9.03,7382.0,7382.0,2534.0,0.45,,
Kansas,2021-01-26,16229,2021-01-26,Kansas,2913314,158743.0,348175.0,203266,132153.0,0.87,5.45,25349.0,4.54,11.95,7815.0,6163.0,2115.0,0.462,,
Kansas,2021-02-02,16236,2021-02-02,Kansas,2913314,231201.0,413350.0,224483,185065.0,1.52,7.94,44420.0,6.35,14.19,21909.0,10351.0,3553.0,0.559,,
Kansas,2021-02-09,16243,2021-02-09,Kansas,2913314,305574.0,492250.0,229644,233494.0,2.41,10.49,70115.0,8.01,16.9,16628.0,10886.0,3737.0,0.621,,
Kansas,2021-02-16,16250,2021-02-16,Kansas,2913314,397247.0,581975.0,234088,291726.0,3.52,13.64,102601.0,10.01,19.98,22092.0,13386.0,4595.0,0.683,,
Kansas,2021-02-23,16257,2021-02-23,Kansas,2913314,517379.0,699895.0,182516,381430.0,5.66,17.76,164873.0,13.09,24.02,48893.0,17302.0,5939.0,0.797,,
Kansas,2021-03-02,16264,2021-03-02,Kansas,2913314,629548.0,868885.0,300869,444176.0,7.44,21.61,216606.0,15.25,29.82,26267.0,17963.0,6166.0,0.725,,
Kansas,2021-03-09,16271,2021-03-09,Kansas,2913314,751652.0,1094695.0,402769,521147.0,9.1,25.8,265215.0,17.89,37.58,26438.0,17796.0,6109.0,0.687,,
Kansas,2021-03-16,16278,2021-03-16,Kansas,2913314,917107.0,1264705.0,425159,628555.0,11.47,31.48,334212.0,21.58,43.41,51018.0,23805.0,8171.0,0.725,,
Kansas,2021-03-23,16285,2021-03-23,Kansas,2913314,1088988.0,1462325.0,448191,747131.0,13.66,37.38,397845.0,25.65,50.19,38449.0,26468.0,9085.0,0.745,,
Kansas,2021-03-30,16292,2021-03-30,Kansas,2913314,1269292.0,1670955.0,466814,859214.0,16.52,43.57,481373.0,29.49,57.36,46804.0,26368.0,9051.0,0.768,,
Kansas,2021-04-06,16299,2021-04-06,Kansas,2913314,1460582.0,1900955.0,544251,990012.0,19.31,50.13,562450.0,33.98,65.25,56010.0,28099.0,9645.0,0.773,,
Kansas,2021-04-13,16306,2021-04-13,Kansas,2913314,1662790.0,2151245.0,566347,1102988.0,23.16,57.08,674861.0,37.86,73.84,41927.0,30349.0,10417.0,0.773,,
Kansas,2021-04-20,16313,2021-04-20,Kansas,2913314,1831938.0,2370335.0,581009,1177349.0,26.85,62.88,782301.0,40.41,81.36,37688.0,28511.0,9786.0,0.774,,
Kansas,2021-04-27,16320,2021-04-27,Kansas,2913314,1965765.0,2580145.0,649618,1223021.0,30.19,67.48,879588.0,41.98,88.56,29838.0,23076.0,7921.0,0.762,,
Kansas,2021-05-04,16327,2021-05-04,Kansas,2913314,2059674.0,2765345.0,734208,1252195.0,32.66,70.7,951548.0,42.98,94.92,20995.0,18617.0,6390.0,0.745,,
Kansas,2021-05-11,16334,2021-05-11,Kansas,2913314,2158516.0,2842595.0,705135,1280132.0,35.27,74.09,1027386.0,43.94,97.57,30262.0,14328.0,4918.0,0.761,,
Kansas,2021-05-18,16341,2021-05-18,Kansas,2913314,2217195.0,2894765.0,689442,1304916.0,36.53,76.11,1064359.0,44.79,99.36,12467.0,14366.0,4931.0,0.766,,
Kansas,2021-05-25,16348,2021-05-25,Kansas,2913314,2279836.0,2934405.0,678364,1340897.0,37.57,78.26,1094472.0,46.03,100.72,12731.0,8949.0,3072.0,0.777,,
Kansas,2021-06-01,16355,2021-06-01,Kansas,2913314,2328849.0,2982945.0,665626,1365645.0,38.47,79.94,1120823.0,46.88,102.39,12837.0,9482.0,3255.0,0.783,,
Kansas,2021-06-08,16362,2021-06-08,Kansas,2913314,2368293.0,3013635.0,668831,1384299.0,39.26,81.29,1143777.0,47.52,103.44,14834.0,5635.0,1934.0,0.786,,
Kansas,2021-06-15,16369,2021-06-15,Kansas,2913314,2408262.0,3034435.0,647618,1400564.0,40.22,82.66,1171599.0,48.07,104.16,10216.0,6942.0,2383.0,0.794,,
Kansas,2021-06-22,16376,2021-06-22,Kansas,2913314,2444023.0,3059115.0,624460,1414574.0,41.03,83.89,1195293.0,48.56,105.0,8727.0,6694.0,2298.0,0.799,,
Kansas,2021-06-29,16383,2021-06-29,Kansas,2913314,2480288.0,3077235.0,612554,1428978.0,41.82,85.14,1218232.0,49.05,105.63,7962.0,5181.0,1778.0,0.806,,
Kansas,2021-07-06,16390,2021-07-06,Kansas,2913314,2508266.0,3089115.0,593258,1443408.0,42.33,86.1,1233258.0,49.55,106.03,7535.0,5701.0,1957.0,0.812,,
Kansas,2021-07-13,16397,2021-07-13,Kansas,2913314,2529234.0,3130345.0,601610,1454933.0,42.69,86.82,1243804.0,49.94,107.45,4475.0,3579.0,1228.0,0.812,,
Kansas,2021-07-20,16404,2021-07-20,Kansas,2913314,2553587.0,3150665.0,600261,1469632.0,43.09,87.65,1255255.0,50.45,108.15,4999.0,3612.0,1240.0,0.811,,
Kansas,2021-07-27,16411,2021-07-27,Kansas,2913314,2679340.0,3189165.0,602312,1536689.0,44.96,91.97,1309691.0,52.75,109.47,95849.0,17965.0,6167.0,0.841,,
Kansas,2021-08-03,16418,2021-08-03,Kansas,2913314,2718396.0,3249885.0,546151,1564727.0,45.38,93.31,1322173.0,53.71,111.55,7145.0,18060.0,6199.0,0.84,,
Kansas,2021-08-10,16425,2021-08-10,Kansas,2913314,2761090.0,3335645.0,587828,1593047.0,45.92,94.77,1337778.0,54.68,114.5,7454.0,6214.0,2133.0,0.838,,
Kansas,2021-08-17,16432,2021-08-17,Kansas,2913314,2807083.0,3403155.0,608121,1620718.0,46.58,96.35,1356902.0,55.63,116.81,9073.0,6570.0,2255.0,0.829,,
Kansas,2021-08-24,16439,2021-08-24,Kansas,2913314,2860469.0,3503365.0,665060,1646199.0,47.41,98.19,1381260.0,56.51,120.25,9128.0,7627.0,2618.0,0.824,,
Kansas,2021-08-31,16446,2021-08-31,Kansas,2913314,2912590.0,3569815.0,670680,1669999.0,48.25,99.98,1405739.0,57.32,122.53,9880.0,7817.0,2683.0,0.818,,
Kansas,2021-09-07,16453,2021-09-07,Kansas,2913314,2952093.0,3634285.0,690365,1688828.0,48.88,101.33,1424067.0,57.97,124.75,9327.0,7545.0,2590.0,0.814,,
Kansas,2021-09-14,16460,2021-09-14,Kansas,2913314,2998095.0,3682785.0,698211,1708951.0,49.67,102.91,1447023.0,58.66,126.41,10794.0,6572.0,2256.0,0.815,,
Kansas,2021-09-21,16467,2021-09-21,Kansas,2913314,3035260.0,3805945.0,783858,1723988.0,50.35,104.19,1466980.0,59.18,130.64,6895.0,6084.0,2088.0,0.808,,
Kansas,2021-09-28,16474,2021-09-28,Kansas,2913314,3071611.0,3856295.0,800490,1737683.0,50.95,105.43,1484369.0,59.65,132.37,6628.0,5227.0,1794.0,0.798,,
Kansas,2021-10-05,16481,2021-10-05,Kansas,2913314,3123280.0,3915075.0,813328,1756467.0,51.53,107.21,1501221.0,60.29,134.39,12827.0,7469.0,2564.0,0.799,,
Kansas,2021-10-12,16488,2021-10-12,Kansas,2913314,3182486.0,3996425.0,837666,1772515.0,52.04,109.24,1516013.0,60.84,137.18,11062.0,8470.0,2907.0,0.798,610.0,0.02
Kansas,2021-10-19,16495,2021-10-19,Kansas,2913314,3227433.0,4048305.0,831125,1786901.0,52.45,110.78,1527889.0,61.34,138.96,8892.0,8343.0,2864.0,0.799,20077.0,0.69
Kansas,2021-10-26,16502,2021-10-26,Kansas,2913314,3281118.0,4151605.0,892373,1806073.0,52.92,112.62,1541651.0,61.99,142.5,12264.0,7669.0,2632.0,0.798,41999.0,1.44
Kansas,2021-11-02,16509,2021-11-02,Kansas,2913314,3361815.0,4294555.0,932740,1826187.0,53.3,115.39,1552942.0,62.68,147.41,15844.0,11528.0,3957.0,0.789,92586.0,3.18
Kansas,2021-11-09,16516,2021-11-09,Kansas,2913314,3443255.0,4480155.0,1036900,1848112.0,53.67,118.19,1563560.0,63.44,153.78,18044.0,11699.0,4016.0,0.781,142774.0,4.9
Kansas,2021-11-16,16523,2021-11-16,Kansas,2913314,3536460.0,4610835.0,1130123,1878192.0,53.99,121.39,1572949.0,64.47,158.27,27237.0,13461.0,4621.0,0.767,197581.0,6.78
Kansas,2021-11-23,16530,2021-11-23,Kansas,2913314,3629584.0,4739995.0,1131432,1908178.0,54.34,124.59,1583062.0,65.5,162.7,18484.0,15096.0,5182.0,0.767,251910.0,8.65
Kansas,2021-11-30,16537,2021-11-30,Kansas,2913314,3698563.0,4796995.0,1138156,1929195.0,54.65,126.95,1592112.0,66.22,164.66,34302.0,13729.0,4713.0,0.771,291642.0,10.01
Kansas,2021-12-07,16544,2021-12-07,Kansas,2913314,3787074.0,4859615.0,1130630,1951372.0,55.32,129.99,1611788.0,66.98,166.81,20737.0,16619.0,5705.0,0.78,339434.0,11.65
Kansas,2021-12-14,16551,2021-12-14,Kansas,2913314,3879822.0,4971695.0,1103711,1973651.0,55.96,133.18,1630392.0,67.75,170.65,18460.0,15005.0,5150.0,0.782,392139.0,13.46
Kansas,2021-12-21,16558,2021-12-21,Kansas,2913314,3963909.0,5074945.0,1147696,1994685.0,56.49,136.06,1645752.0,68.47,174.2,17895.0,13449.0,4616.0,0.782,440583.0,15.12
Kansas,2021-12-28,16565,2021-12-28,Kansas,2913314,4050786.0,5113295.0,1121424,2012518.0,56.88,139.04,1656979.0,69.08,175.51,44508.0,12411.0,4260.0,0.793,499010.0,17.13
Kansas,2022-01-04,16572,2022-01-04,Kansas,2913314,4110740.0,5188055.0,1104059,2029550.0,57.21,141.1,1666787.0,69.66,178.08,13796.0,13867.0,4760.0,0.792,532538.0,18.28
Kansas,2022-01-11,16579,2022-01-11,Kansas,2913314,4174155.0,5352885.0,1192478,2048249.0,57.59,143.28,1677920.0,70.31,183.74,12397.0,9583.0,3289.0,0.791,566642.0,19.45
Kansas,2022-01-18,16586,2022-01-18,Kansas,2913314,4222734.0,5432085.0,1214359,2062648.0,57.87,144.95,1686060.0,70.8,186.46,12082.0,9427.0,3236.0,0.779,593187.0,20.36
Kansas,2022-01-25,16593,2022-01-25,Kansas,2913314,4287198.0,5502265.0,1227830,2102171.0,58.79,147.16,1712610.0,72.16,188.87,19636.0,9209.0,3161.0,0.781,595326.0,20.43
Kansas,2022-02-01,16600,2022-02-01,Kansas,2913314,4324245.0,5559535.0,1247490,2112561.0,59.12,148.43,1722231.0,72.51,190.83,6647.0,7278.0,2498.0,0.778,612692.0,21.03
Kansas,2022-02-08,16607,2022-02-08,Kansas,2913314,4354132.0,5596935.0,1243975,2120830.0,59.43,149.46,1731458.0,72.8,192.12,8263.0,5393.0,1851.0,0.779,626198.0,21.49
Kansas,2022-02-15,16614,2022-02-15,Kansas,2913314,4358190.0,5615835.0,1257645,2121948.0,59.47,149.6,1732598.0,72.84,192.76,4058.0,4162.0,1429.0,0.776,628032.0,21.56
Kansas,2022-02-22,16621,2022-02-22,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-03-01,16628,2022-03-01,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-03-08,16635,2022-03-08,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-03-15,16642,2022-03-15,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-03-22,16649,2022-03-22,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-03-29,16656,2022-03-29,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-04-05,16663,2022-04-05,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-04-12,16670,2022-04-12,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-04-19,16677,2022-04-19,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-04-26,16684,2022-04-26,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-05-03,16691,2022-05-03,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-05-10,16698,2022-05-10,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-05-17,16705,2022-05-17,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-05-24,16712,2022-05-24,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-05-31,16719,2022-05-31,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-06-07,16726,2022-06-07,Kansas,2913314,,,0,,,,,,,,2336.0,802.0,,,
Kansas,2022-06-14,16733,2022-06-14,Kansas,2913314,4649407.0,6316815.0,1667408,2124094.0,62.46,159.59,1819628.0,72.91,216.83,3363.0,2631.0,903.0,0.74,832339.0,28.57
Kansas,2022-06-21,16740,2022-06-21,Kansas,2913314,4654230.0,6324915.0,1670685,2124802.0,62.48,159.76,1820270.0,72.93,217.1,2502.0,2239.0,769.0,0.736,835843.0,28.69
Kansas,2022-06-28,16747,2022-06-28,Kansas,2913314,4665175.0,6366215.0,1701040,2126419.0,62.54,160.13,1821877.0,72.99,218.52,,1921.0,659.0,0.733,843623.0,28.96
Kansas,2022-07-05,16754,2022-07-05,Kansas,2913314,4665896.0,6481415.0,1815519,2130833.0,62.56,160.16,1822517.0,73.14,222.48,,1593.0,547.0,0.72,839397.0,28.81
Kansas,2022-07-12,16761,2022-07-12,Kansas,2913314,4678786.0,6510115.0,1831329,2134440.0,62.62,160.6,1824234.0,73.27,223.46,,2388.0,820.0,0.719,847035.0,29.07
Kansas,2022-07-19,16768,2022-07-19,Kansas,2913314,4696141.0,6545115.0,1848974,2138164.0,62.71,161.2,1826799.0,73.39,224.66,,3075.0,1055.0,0.718,858192.0,29.46
